"","V1","V2","V3","V4"
"result.12437","Arts and Humanities","Social Sciences","Business","Life Sciences"
"result.12438","Arts and Humanities","Social Sciences","Data Science","Social Sciences"
"result.12439","Arts and Humanities","Social Sciences","Data Science","Business"
"result.12440","Arts and Humanities","Social Sciences","Data Science","Life Sciences"
"result.12441","Arts and Humanities","Social Sciences","Data Science","Physical Science and Engineering"
"result.12442","Arts and Humanities","Social Sciences","Data Science","Math and Logic"
"result.12443","Arts and Humanities","Social Sciences","Social Sciences","Business"
"result.12444","Arts and Humanities","Social Sciences","Social Sciences","Life Sciences"
"result.12445","Arts and Humanities","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.12446","Arts and Humanities","Social Sciences","Social Sciences","Math and Logic"
"result.12447","Arts and Humanities","Social Sciences","Business","Life Sciences"
"result.12448","Arts and Humanities","Social Sciences","Physical Science and Engineering","Math and Logic"
"result.12449","Arts and Humanities","Social Sciences","Data Science","Arts and Humanities"
"result.12450","Arts and Humanities","Social Sciences","Data Science","Social Sciences"
"result.12451","Arts and Humanities","Social Sciences","Data Science","Social Sciences"
"result.12452","Arts and Humanities","Social Sciences","Data Science","Social Sciences"
"result.12453","Arts and Humanities","Social Sciences","Data Science","Physical Science and Engineering"
"result.12454","Arts and Humanities","Social Sciences","Data Science","Arts and Humanities"
"result.12455","Arts and Humanities","Social Sciences","Data Science","Arts and Humanities"
"result.12456","Arts and Humanities","Social Sciences","Data Science","Physical Science and Engineering"
"result.12457","Arts and Humanities","Social Sciences","Data Science","Math and Logic"
"result.12458","Arts and Humanities","Social Sciences","Data Science","Arts and Humanities"
"result.12459","Arts and Humanities","Social Sciences","Data Science","Computer Science"
"result.12460","Arts and Humanities","Social Sciences","Data Science","Social Sciences"
"result.12461","Arts and Humanities","Social Sciences","Arts and Humanities","Social Sciences"
"result.12462","Arts and Humanities","Social Sciences","Arts and Humanities","Social Sciences"
"result.12463","Arts and Humanities","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.12464","Arts and Humanities","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.12465","Arts and Humanities","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.12466","Arts and Humanities","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.12467","Arts and Humanities","Social Sciences","Arts and Humanities","Math and Logic"
"result.12468","Arts and Humanities","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.12469","Arts and Humanities","Social Sciences","Arts and Humanities","Computer Science"
"result.12470","Arts and Humanities","Social Sciences","Arts and Humanities","Social Sciences"
"result.12471","Arts and Humanities","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.12472","Arts and Humanities","Social Sciences","Social Sciences","Math and Logic"
"result.12473","Arts and Humanities","Social Sciences","Social Sciences","Social Sciences"
"result.12474","Arts and Humanities","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.12475","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.12476","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.12477","Arts and Humanities","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.12478","Arts and Humanities","Social Sciences","Social Sciences","Math and Logic"
"result.12479","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.12480","Arts and Humanities","Social Sciences","Social Sciences","Computer Science"
"result.12481","Arts and Humanities","Social Sciences","Social Sciences","Social Sciences"
"result.12482","Arts and Humanities","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.12483","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.12484","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.12485","Arts and Humanities","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.12486","Arts and Humanities","Social Sciences","Social Sciences","Math and Logic"
"result.12487","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.12488","Arts and Humanities","Social Sciences","Social Sciences","Computer Science"
"result.12489","Arts and Humanities","Social Sciences","Social Sciences","Social Sciences"
"result.12490","Arts and Humanities","Social Sciences","Physical Science and Engineering","Arts and Humanities"
"result.12491","Arts and Humanities","Social Sciences","Physical Science and Engineering","Arts and Humanities"
"result.12492","Arts and Humanities","Social Sciences","Physical Science and Engineering","Physical Science and Engineering"
"result.12493","Arts and Humanities","Social Sciences","Physical Science and Engineering","Math and Logic"
"result.12494","Arts and Humanities","Social Sciences","Physical Science and Engineering","Arts and Humanities"
"result.12495","Arts and Humanities","Social Sciences","Physical Science and Engineering","Computer Science"
"result.12496","Arts and Humanities","Social Sciences","Physical Science and Engineering","Social Sciences"
"result.12497","Arts and Humanities","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.12498","Arts and Humanities","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.12499","Arts and Humanities","Social Sciences","Arts and Humanities","Math and Logic"
"result.12500","Arts and Humanities","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.12501","Arts and Humanities","Social Sciences","Arts and Humanities","Computer Science"
"result.12502","Arts and Humanities","Social Sciences","Arts and Humanities","Social Sciences"
"result.12503","Arts and Humanities","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.12504","Arts and Humanities","Social Sciences","Arts and Humanities","Math and Logic"
"result.12505","Arts and Humanities","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.12506","Arts and Humanities","Social Sciences","Arts and Humanities","Computer Science"
"result.12507","Arts and Humanities","Social Sciences","Arts and Humanities","Social Sciences"
"result.12508","Arts and Humanities","Social Sciences","Physical Science and Engineering","Math and Logic"
"result.12509","Arts and Humanities","Social Sciences","Physical Science and Engineering","Arts and Humanities"
"result.12510","Arts and Humanities","Social Sciences","Physical Science and Engineering","Computer Science"
"result.12511","Arts and Humanities","Social Sciences","Physical Science and Engineering","Social Sciences"
"result.12512","Arts and Humanities","Social Sciences","Math and Logic","Arts and Humanities"
"result.12513","Arts and Humanities","Social Sciences","Math and Logic","Computer Science"
"result.12514","Arts and Humanities","Social Sciences","Math and Logic","Social Sciences"
"result.12515","Arts and Humanities","Social Sciences","Arts and Humanities","Computer Science"
"result.12516","Arts and Humanities","Social Sciences","Arts and Humanities","Social Sciences"
"result.12517","Arts and Humanities","Social Sciences","Computer Science","Social Sciences"
"result.12518","Arts and Humanities","Business","Data Science","Social Sciences"
"result.12519","Arts and Humanities","Business","Data Science","Business"
"result.12520","Arts and Humanities","Business","Data Science","Life Sciences"
"result.12521","Arts and Humanities","Business","Social Sciences","Business"
"result.12522","Arts and Humanities","Business","Social Sciences","Life Sciences"
"result.12523","Arts and Humanities","Business","Business","Life Sciences"
"result.12524","Arts and Humanities","Data Science","Arts and Humanities","Social Sciences"
"result.12525","Arts and Humanities","Data Science","Arts and Humanities","Social Sciences"
